id,source_name,Other_name,BZcat_name,ra,dec,WISE_mag_2,NVSS_FIRST_flux,z_flag,redshift,nu_flag,nu_peak,flux_peak,Fermi_counterpart,blazar_type,Fermi_gr_slope,Fermi_gr_slope_error,TEV_FOM
104,1WHSP J020110.9-434655,-,--,30.2955,-43.78203,14.5,45.3,0,0,1,15.8,-12.4,--,1,-9999.0,-9999.0,0.08
124,1WHSP J021729.3-642306,-,--,34.37225,-64.38522,15.4,17.4,0,0,1,15.8,-12.8,--,1,-9999.0,-9999.0,0.03
141,1WHSP J024151.3-160333,1RXSJ024151.6-16033,--,40.46404,-16.05925,14.1,22.7,0,0,1,15.8,-12.1,--,1,-9999.0,-9999.0,0.16
153,1WHSP J025707.8+335730,GB6B0254+3345,--,44.28279,33.95839,15.2,33.0,0,0,1,15.8,-12.1,--,1,-9999.0,-9999.0,0.16
210,1WHSP J042302.4-522739,1RXSJ042301.3-52273,--,65.76017,-52.46111,14.4,0.0,0,0,1,15.8,-12.7,--,1,-9999.0,-9999.0,0.04
245,1WHSP J050813.1-280742,-,--,77.05462,-28.12853,14.0,2.9,0,0,1,15.8,-11.3,--,1,-9999.0,-9999.0,1.0
258,1WHSP J053626.8-254748,-,--,84.11204,-25.79672,14.9,9.7,0,0,1,15.8,-12.3,--,1,-9999.0,-9999.0,0.1
262,1WHSP J053737.6-140440,1RXSJ053738.1-14044,--,84.40696,-14.07781,13.3,10.5,0,0,1,15.8,-12.3,--,1,-9999.0,-9999.0,0.1
422,1WHSP J105534.3-012616,1RXSJ105534.3-012604,5BZBJ1055-0126,163.89317,-1.43781,13.5,12.2,0,0,1,15.8,-12.0,--,0,-9999.0,-9999.0,0.2
442,1WHSP J111040.5-285427,-,--,167.66908,-28.90772,14.3,3.8,0,0,1,15.8,-11.6,--,1,-9999.0,-9999.0,0.5
604,1WHSP J134223.4-313557,-,--,205.59754,-31.59942,13.4,88.3,0,0,1,15.8,-11.9,--,1,-9999.0,-9999.0,0.25
621,1WHSP J140117.7+250150,PGC1723360,--,210.324,25.03083,14.0,1.4,0,0,1,15.8,-12.5,--,1,-9999.0,-9999.0,0.06
676,1WHSP J144941.8-091000,-,--,222.42454,-9.16678,13.2,39.7,0,0,1,15.8,-12.1,--,1,-9999.0,-9999.0,0.16
682,1WHSP J145631.5+635035,1RXSJ145632.3+635039,--,224.1315,63.84333,14.3,2.0,0,0,1,15.8,-12.3,--,1,-9999.0,-9999.0,0.1
688,1WHSP J150426.7+302405,-,--,226.11142,30.40147,14.7,8.3,0,0,1,15.8,-12.5,--,1,-9999.0,-9999.0,0.06
740,1WHSP J155432.5-121325,-,--,238.63575,-12.22364,13.5,9.0,0,0,1,15.8,-12.0,--,1,-9999.0,-9999.0,0.2
755,1WHSP J160533.1+091745,-,--,241.38796,9.29594,13.5,4.3,0,0,1,15.8,-12.2,--,1,-9999.0,-9999.0,0.13
784,1WHSP J164014.9+685234,1RXSJ164016.1+68523,--,250.06225,68.87614,14.0,8.3,0,0,1,15.8,-12.0,--,1,-9999.0,-9999.0,0.2
785,1WHSP J164213.9+654308,-,--,250.55804,65.71903,15.0,18.9,0,0,1,15.8,-12.6,--,1,-9999.0,-9999.0,0.05
863,1WHSP J194615.2-520848,-,--,296.56371,-52.14686,14.1,95.3,0,0,1,15.8,-12.2,--,1,-9999.0,-9999.0,0.13
921,1WHSP J215511.8-253751,-,--,328.79958,-25.63108,13.4,12.2,0,0,1,15.8,-12.1,--,1,-9999.0,-9999.0,0.16
212,1WHSP J042344.3-543142,-,--,65.93483,-54.52861,14.4,37.9,0,0,2,15.8,-12.3,--,1,-9999.0,-9999.0,0.1
84,1WHSP J013520.5+062546,-,--,23.83571,6.42956,13.7,10.3,0,0,1,15.9,-12.2,--,1,-9999.0,-9999.0,0.13
106,1WHSP J020239.7-313338,-,--,30.66542,-31.56069,14.9,0.0,0,0,1,15.9,-12.0,--,1,-9999.0,-9999.0,0.2
130,1WHSP J022657.2+082730,1RXSJ022657.2+08273,--,36.73858,8.45844,14.3,33.7,0,0,1,15.9,-11.9,--,1,-9999.0,-9999.0,0.25
184,1WHSP J032647.3-340447,-,--,51.69729,-34.07994,14.5,8.0,0,0,1,15.9,-12.0,--,1,-9999.0,-9999.0,0.2
276,1WHSP J061104.1+682956,1RXSJ061105.7+68295,--,92.76717,68.49906,14.9,8.8,0,0,1,15.9,-12.4,--,1,-9999.0,-9999.0,0.08
432,1WHSP J110253.0-014906,RXSJ11028-0148,--,165.72092,-1.81856,14.9,12.7,0,0,1,15.9,-12.6,--,1,-9999.0,-9999.0,0.05
444,1WHSP J111158.9+485701,1WGAJ1111.9+4856,--,167.99542,48.95039,14.4,46.1,0,0,1,15.9,-12.2,--,1,-9999.0,-9999.0,0.13
516,1WHSP J122239.3-345841,-,--,185.66412,-34.97822,14.0,5.2,0,0,1,15.9,-12.2,--,1,-9999.0,-9999.0,0.13
556,1WHSP J130145.6+405624,1RXSJ130145.3+405628,5BZBJ1301+4056,195.44021,40.94017,13.4,29.1,0,0,1,15.9,-12.0,--,0,-9999.0,-9999.0,0.2
619,1WHSP J140022.0-400823,-,--,210.092,-40.13989,13.7,6.9,0,0,1,15.9,-12.2,--,1,-9999.0,-9999.0,0.13
661,1WHSP J143211.6+764355,1RXSJ143212.9+76440,--,218.04842,76.73219,14.6,14.0,0,0,1,15.9,-12.2,--,1,-9999.0,-9999.0,0.13
668,1WHSP J143921.2-124312,-,--,219.83842,-12.72014,14.2,2.8,0,0,1,15.9,-12.1,--,1,-9999.0,-9999.0,0.16
761,1WHSP J161624.2-065732,-,--,244.10108,-6.95892,14.4,3.5,0,0,1,15.9,-12.1,--,1,-9999.0,-9999.0,0.16
779,1WHSP J163309.0+700550,-,--,248.28783,70.09739,15.4,6.8,0,0,1,15.9,-12.8,--,1,-9999.0,-9999.0,0.03
838,1WHSP J181403.4+382810,1RXSJ181403.6+382804,--,273.51429,38.4695,14.4,7.0,0,0,1,15.9,-12.1,--,1,-9999.0,-9999.0,0.16
234,1WHSP J050240.7-120429,-,--,75.66971,-12.07486,14.5,5.3,0,0,2,15.9,-12.3,--,1,-9999.0,-9999.0,0.1
275,1WHSP J060736.4-742336,1WGAJ0607.6-7423,--,91.90167,-74.39361,14.8,29.9,0,0,2,15.0,-12.6,--,1,-9999.0,-9999.0,0.05
803,1WHSP J170941.6+623918,1RXSJ170941.6+62392,--,257.42346,62.65508,15.4,1.2,0,0,2,15.0,-13.0,--,1,-9999.0,-9999.0,0.02
900,1WHSP J212521.9+174304,-,--,321.34162,17.71803,14.5,16.8,0,0,2,15.0,-12.0,--,1,-9999.0,-9999.0,0.2
61,1WHSP J011055.9+422500,-,--,17.73292,42.41689,13.2,22.3,0,0,1,16.0,-12.0,--,1,-9999.0,-9999.0,0.2
347,1WHSP J090809.1-072708,-,--,137.03808,-7.4525,13.4,10.5,0,0,1,16.0,-12.3,--,1,-9999.0,-9999.0,0.1
396,1WHSP J102123.5-300220,1RXSJ102123.6-300215,--,155.34833,-30.03908,14.7,6.1,0,0,1,16.0,-12.0,--,5,-9999.0,-9999.0,0.2
608,1WHSP J134545.0+702903,-,--,206.43754,70.48428,14.9,6.1,0,0,1,16.0,-12.6,--,1,-9999.0,-9999.0,0.05
617,1WHSP J135345.1-393710,-,--,208.43821,-39.61964,14.0,42.6,0,0,1,16.0,-12.2,--,1,-9999.0,-9999.0,0.13
733,1WHSP J154918.6+423500,-,--,237.32779,42.5835,15.0,8.3,0,0,1,16.0,-12.6,--,5,-9999.0,-9999.0,0.05
760,1WHSP J161239.4+415207,B31610+419,--,243.16433,41.86881,14.5,53.6,0,0,1,16.0,-12.5,--,1,-9999.0,-9999.0,0.06
837,1WHSP J180451.3+322026,1RXSJ180451.0+32202,--,271.21412,32.34064,14.2,10.6,0,0,1,16.0,-12.3,--,1,-9999.0,-9999.0,0.1
859,1WHSP J193517.5+751933,1RXSJ193515.8+75192,--,293.82333,75.32589,14.3,5.3,0,0,1,16.0,-12.4,--,1,-9999.0,-9999.0,0.08
898,1WHSP J212125.4-831914,1RXSJ212131.9-83191,--,320.35617,-83.32075,15.0,6.5,0,0,1,16.0,-12.4,--,1,-9999.0,-9999.0,0.08
162,1WHSP J030926.0-395927,1RXSJ030926.2-395927,--,47.35854,-39.99106,13.5,17.5,0,0,1,16.1,-12.3,--,1,-9999.0,-9999.0,0.1
174,1WHSP J032038.0+112452,1RXSJ032037.9+11250,--,50.15846,11.41453,14.1,12.1,0,0,1,16.1,-12.2,--,1,-9999.0,-9999.0,0.13
281,1WHSP J063257.9+591541,-,--,98.24125,59.26161,13.8,40.0,0,0,1,16.1,-12.2,--,1,-9999.0,-9999.0,0.13
327,1WHSP J082555.2+401332,-,--,126.48033,40.22575,14.2,26.9,0,0,1,16.1,-12.4,--,1,-9999.0,-9999.0,0.08
426,1WHSP J105757.6+293714,-,--,164.49025,29.62058,15.2,9.4,0,0,1,16.1,-12.7,--,1,-9999.0,-9999.0,0.04
458,1WHSP J112502.8-265402,-,--,171.26171,-26.90081,14.6,4.5,0,0,1,16.1,-12.1,--,1,-9999.0,-9999.0,0.16
481,1WHSP J114830.4-074508,1WGAJ1148.5-0745,--,177.12692,-7.75239,14.3,2.7,0,0,1,16.1,-12.4,--,1,-9999.0,-9999.0,0.08
499,1WHSP J121128.9-072239,1RXSJ121128.2-07223,--,182.87071,-7.37769,13.6,20.8,0,0,1,16.1,-12.5,--,1,-9999.0,-9999.0,0.06
562,1WHSP J130931.4-224425,-,--,197.38117,-22.74042,14.1,40.6,0,0,1,16.1,-12.4,--,1,-9999.0,-9999.0,0.08
677,1WHSP J145044.4-065005,1RXSJ145045.0-06500,--,222.68525,-6.83492,14.5,7.3,0,0,1,16.1,-12.3,--,1,-9999.0,-9999.0,0.1
807,1WHSP J171419.7+371612,-,--,258.58246,37.27006,14.6,16.2,0,0,1,16.1,-12.4,--,1,-9999.0,-9999.0,0.08
911,1WHSP J214442.0-181800,-,--,326.17538,-18.30011,13.2,37.3,0,0,1,16.1,-12.2,--,1,-9999.0,-9999.0,0.13
936,1WHSP J222610.9-840622,-,--,336.54562,-84.10636,13.6,44.2,0,0,1,16.1,-12.1,--,1,-9999.0,-9999.0,0.16
44,1WHSP J005048.5-342850,-,--,12.70229,-34.48081,13.9,6.3,0,0,1,16.2,-12.5,--,1,-9999.0,-9999.0,0.06
206,1WHSP J041949.3+843835,-,--,64.95567,84.64333,14.8,3.7,0,0,1,16.2,-12.3,--,1,-9999.0,-9999.0,0.1
390,1WHSP J101436.6-210142,1RXSJ101437.0-21014,--,153.65279,-21.02858,14.7,9.6,0,0,1,16.2,-12.2,--,1,-9999.0,-9999.0,0.13
501,1WHSP J121230.2-121618,1RXSJ121230.1-12161,--,183.12621,-12.27194,14.1,5.5,0,0,1,16.2,-12.6,--,1,-9999.0,-9999.0,0.05
507,1WHSP J121902.9+402442,1RXSJ121903.2+40245,--,184.76246,40.41183,14.4,9.2,0,0,1,16.2,-12.9,--,1,-9999.0,-9999.0,0.03
541,1WHSP J125015.5+315559,SHBLJ125015.0+31560,5BZBJ1250+3155,192.56471,31.93317,14.5,5.7,0,0,1,16.2,-11.9,--,0,-9999.0,-9999.0,0.25
589,1WHSP J132744.9-082936,-,--,201.93742,-8.49361,14.8,16.6,0,0,1,16.2,-12.4,--,1,-9999.0,-9999.0,0.08
655,1WHSP J142710.5+054130,1RXSJ142710.9+054139,--,216.79383,5.69181,14.0,22.2,0,0,1,16.2,-12.1,--,5,-9999.0,-9999.0,0.16
777,1WHSP J163119.7+102404,-,--,247.83217,10.40119,14.1,11.2,0,0,1,16.2,-12.8,--,1,-9999.0,-9999.0,0.03
806,1WHSP J171116.6+572518,1RXSJ171116.3+572511,--,257.81937,57.42169,14.7,5.9,0,0,1,16.2,-12.3,--,1,-9999.0,-9999.0,0.1
978,1WHSP J233352.3-241659,-,--,353.46825,-24.28306,14.6,6.4,0,0,1,16.2,-12.4,--,1,-9999.0,-9999.0,0.08
161,1WHSP J030718.6-205158,-,--,46.82767,-20.86619,13.9,7.5,0,0,2,16.2,-12.6,--,1,-9999.0,-9999.0,0.05
741,1WHSP J155500.3+155929,1RXSJ155500.8+155925,--,238.75133,15.9915,12.9,11.4,0,0,2,16.2,-12.2,--,1,-9999.0,-9999.0,0.13
22,1WHSP J002928.6+205333,-,--,7.36917,20.89269,14.2,11.4,0,0,1,16.3,-12.3,--,1,-9999.0,-9999.0,0.1
52,1WHSP J005816.7+172313,BZBJ0058+1723,5BZBJ0058+1723,14.56992,17.38708,14.6,9.4,0,0,1,16.3,-11.8,--,0,-9999.0,-9999.0,0.32
79,1WHSP J012722.1+211442,-,--,21.84213,21.245,14.3,10.0,0,0,1,16.3,-12.6,--,1,-9999.0,-9999.0,0.05
185,1WHSP J032852.6-571605,-,--,52.21954,-57.26819,14.4,0.0,0,0,1,16.3,-11.9,--,5,-9999.0,-9999.0,0.25
203,1WHSP J041458.1-533943,1RXSJ041458.6-533947,--,63.74217,-53.66219,14.0,31.4,0,0,1,16.3,-11.4,--,1,-9999.0,-9999.0,0.79
260,1WHSP J053629.8-752412,1RXSJ053631.5-75241,--,84.12438,-75.40356,14.9,23.8,0,0,1,16.3,-12.6,--,1,-9999.0,-9999.0,0.05
498,1WHSP J121038.3-252713,-,--,182.65971,-25.45383,14.3,9.6,0,0,1,16.3,-12.3,--,1,-9999.0,-9999.0,0.1
635,1WHSP J140713.0-070939,-,--,211.80454,-7.16089,14.4,7.5,0,0,1,16.3,-12.3,--,1,-9999.0,-9999.0,0.1
666,1WHSP J143825.5+120418,BZBJ1438+1204,5BZBJ1438+1204,219.60658,12.07189,13.6,31.7,0,0,1,16.3,-12.0,--,0,-9999.0,-9999.0,0.2
763,1WHSP J161639.0+613157,-,--,244.16283,61.53264,14.5,23.2,0,0,1,16.3,-12.6,--,1,-9999.0,-9999.0,0.05
792,1WHSP J164845.1+800512,1RXSJ164843.5+800506,--,252.18829,80.08689,13.4,4.0,0,0,1,16.3,-12.2,--,1,-9999.0,-9999.0,0.13
851,1WHSP J184514.1+555242,-,--,281.30883,55.87844,15.1,7.3,0,0,1,16.3,-12.5,--,1,-9999.0,-9999.0,0.06
890,1WHSP J210050.6-430532,1WGAJ2100.8-4305,--,315.21096,-43.09225,14.4,20.5,0,0,1,16.3,-12.6,--,1,-9999.0,-9999.0,0.05
891,1WHSP J210123.0-454949,CRATESJ210125-454945,--,315.34608,-45.83039,12.3,248.1,0,0,1,16.3,-11.5,--,1,-9999.0,-9999.0,0.63
140,1WHSP J024115.4-304140,1RXSJ024115.2-304139,--,40.31454,-30.69447,13.8,14.3,0,0,1,16.4,-11.9,--,5,-9999.0,-9999.0,0.25
273,1WHSP J060433.7-403754,1RXSJ060433.1-40374,--,91.14083,-40.63186,13.7,13.8,0,0,1,16.4,-12.2,--,1,-9999.0,-9999.0,0.13
286,1WHSP J065932.9-674350,1RXSJ065933.5-67435,--,104.88717,-67.73058,14.3,25.2,0,0,1,16.4,-12.1,--,1,-9999.0,-9999.0,0.16
805,1WHSP J171108.6+024404,1RXSJ171108.2+024406,--,257.78621,2.73467,14.1,17.7,0,0,1,16.4,-12.0,--,1,-9999.0,-9999.0,0.2
823,1WHSP J174108.9-733814,-,--,265.28738,-73.63736,14.1,9.9,0,0,1,16.4,-12.1,--,1,-9999.0,-9999.0,0.16
833,1WHSP J180002.0+281045,1RXSJ180002.3+281042,--,270.0085,28.17936,14.1,9.0,0,0,1,16.4,-12.1,--,1,-9999.0,-9999.0,0.16
879,1WHSP J204006.6-462017,-,--,310.02758,-46.33833,13.7,41.3,0,0,1,16.4,-12.1,--,1,-9999.0,-9999.0,0.16
907,1WHSP J213515.4+012443,-,--,323.81425,1.41222,14.1,16.2,0,0,1,16.4,-12.1,--,1,-9999.0,-9999.0,0.16
40,1WHSP J004929.9-241844,-,--,12.37471,-24.31242,14.5,10.0,0,0,2,16.4,-12.4,--,1,-9999.0,-9999.0,0.08
46,1WHSP J005235.4-574636,-,--,13.14767,-57.77675,13.6,7.8,0,0,2,16.4,-12.2,--,1,-9999.0,-9999.0,0.13
781,1WHSP J163559.4+183158,-,--,248.99754,18.53281,13.4,18.1,0,0,2,16.4,-12.5,--,1,-9999.0,-9999.0,0.06
535,1WHSP J124232.3+763417,RXSJ12425+7634,5BZBJ1242+7634,190.63475,76.57158,14.8,8.8,0,0,1,16.5,-12.2,--,0,-9999.0,-9999.0,0.13
707,1WHSP J152110.6+104054,1RXSJ152110.6+10410,--,230.2945,10.68181,13.7,8.5,0,0,1,16.5,-12.8,--,1,-9999.0,-9999.0,0.03
735,1WHSP J154954.5+582607,1RXSJ154954.3+582610,--,237.47725,58.43544,14.4,4.7,0,0,1,16.5,-12.3,--,1,-9999.0,-9999.0,0.1
850,1WHSP J184511.6+641709,1RXSJ184513.0+64171,--,281.29875,64.286,15.0,5.6,0,0,1,16.5,-12.4,--,1,-9999.0,-9999.0,0.08
950,1WHSP J225332.5-334304,A2250-3359,--,343.38583,-33.71794,13.0,59.1,0,0,2,16.5,-11.7,--,1,-9999.0,-9999.0,0.4
3,1WHSP J000213.7-103816,-,--,0.55738,-10.63778,14.4,1.9,0,0,1,16.6,-13.1,--,1,-9999.0,-9999.0,0.02
76,1WHSP J012657.2+330730,SHBLJ012657.1+33073,5BZBJ0126+3307,21.73846,33.12508,14.6,7.1,0,0,1,16.6,-12.0,--,0,-9999.0,-9999.0,0.2
216,1WHSP J043517.7-262122,-,--,68.824,-26.35619,13.9,17.0,0,0,1,16.6,-11.9,--,5,-9999.0,-9999.0,0.25
290,1WHSP J071908.6-705403,1RXSJ071910.3-70541,--,109.78587,-70.90097,13.9,20.9,0,0,1,16.6,-12.6,--,1,-9999.0,-9999.0,0.05
354,1WHSP J092252.0+755403,1RXSJ092251.2+755408,--,140.71671,75.90089,14.3,7.9,0,0,1,16.6,-12.5,--,1,-9999.0,-9999.0,0.06
742,1WHSP J155534.8-231217,-,--,238.89525,-23.20489,13.3,6.7,0,0,1,16.6,-12.1,--,1,-9999.0,-9999.0,0.16
775,1WHSP J162646.0+630048,1RXSJ162645.0+630047,--,246.69187,63.0135,13.4,15.4,0,0,1,16.6,-12.0,--,1,-9999.0,-9999.0,0.2
49,1WHSP J005553.5+121733,-,--,13.97325,12.29272,13.7,27.4,0,0,2,16.6,-12.5,--,1,-9999.0,-9999.0,0.06
808,1WHSP J171512.2+030935,1RXSJ171511.5+030941,--,258.80088,3.15994,13.2,163.4,0,0,2,16.6,-11.4,--,1,-9999.0,-9999.0,0.79
227,1WHSP J045039.2-160212,-,--,72.66367,-16.03675,14.8,9.4,0,0,1,16.7,-12.5,--,1,-9999.0,-9999.0,0.06
410,1WHSP J103655.9-195423,-,--,159.23317,-19.90664,13.9,80.0,0,0,1,16.7,-12.6,--,1,-9999.0,-9999.0,0.05
794,1WHSP J165220.1+444923,-,--,253.08413,44.82322,14.2,3.5,0,0,1,16.7,-12.0,--,1,-9999.0,-9999.0,0.2
849,1WHSP J184207.4+521702,-,--,280.531,52.28394,13.9,24.4,0,0,1,16.7,-12.7,--,1,-9999.0,-9999.0,0.04
852,1WHSP J184642.6+561627,1WGAJ1846.6+5616,--,281.67775,56.27428,14.1,16.2,0,0,1,16.7,-12.4,--,1,-9999.0,-9999.0,0.08
892,1WHSP J210123.8+091324,GB6J2101+0913,--,315.34942,9.22356,13.4,54.8,0,0,1,16.7,-12.1,--,1,-9999.0,-9999.0,0.16
42,1WHSP J005015.4-461811,-,--,12.56454,-46.30311,14.0,29.9,0,0,1,16.8,-12.7,--,1,-9999.0,-9999.0,0.04
100,1WHSP J015700.6-323529,1RXSJ015701.5-323527,--,29.25283,-32.59153,14.1,19.1,0,0,1,16.8,-12.2,--,1,-9999.0,-9999.0,0.13
228,1WHSP J045249.4-000151,-,--,73.20625,-0.03111,13.8,27.7,0,0,1,16.8,-12.3,--,1,-9999.0,-9999.0,0.1
376,1WHSP J095628.2-095719,A0954-0943,--,149.11754,-9.95531,13.0,94.7,0,0,1,16.8,-11.8,--,1,-9999.0,-9999.0,0.32
868,1WHSP J200053.9-364226,-,--,300.22479,-36.70731,14.8,3.6,0,0,1,16.8,-12.3,--,1,-9999.0,-9999.0,0.1
906,1WHSP J213510.9+224307,1RXSJ213511.2+22430,--,323.79546,22.71883,14.4,21.0,0,0,1,16.8,-12.6,--,1,-9999.0,-9999.0,0.05
346,1WHSP J090416.8+725945,1RXSJ090415.8+725947,--,136.07008,72.99603,13.4,14.5,0,0,2,16.8,-12.3,--,1,-9999.0,-9999.0,0.1
251,1WHSP J051845.4-572055,-,--,79.68946,-57.34881,14.2,39.4,0,0,1,16.9,-12.4,--,1,-9999.0,-9999.0,0.08
590,1WHSP J132813.3+524410,-,--,202.0555,52.73636,14.9,4.8,0,0,1,16.9,-12.5,--,1,-9999.0,-9999.0,0.06
648,1WHSP J141905.0+133346,-,--,214.77117,13.56283,15.0,13.2,0,0,1,16.9,-12.2,--,1,-9999.0,-9999.0,0.13
809,1WHSP J171531.4+205935,PGC1640418,--,258.88121,20.99317,13.2,26.6,0,0,1,16.9,-12.4,--,1,-9999.0,-9999.0,0.08
170,1WHSP J031615.1-224723,PGC808855,--,49.06321,-22.79,13.9,6.3,0,0,2,16.9,-12.5,--,1,-9999.0,-9999.0,0.06
914,1WHSP J214608.7-375120,-,--,326.53662,-37.85564,14.2,8.7,0,0,2,16.0,-12.6,--,1,-9999.0,-9999.0,0.05
118,1WHSP J021411.7-353733,-,--,33.54912,-35.62603,14.6,19.3,0,0,1,17.0,-12.1,--,1,-9999.0,-9999.0,0.16
135,1WHSP J023444.8-583115,-,--,38.68667,-58.52086,14.5,0.0,0,0,1,17.0,-12.3,--,1,-9999.0,-9999.0,0.1
149,1WHSP J025347.1-103135,1RXSJ025347.9-10313,--,43.4465,-10.5265,14.5,12.8,0,0,1,17.0,-12.5,--,1,-9999.0,-9999.0,0.06
367,1WHSP J094432.3+573535,1RXSJ094432.8+573544,5BZBJ0944+5735,146.13467,57.59331,15.1,1.9,0,0,1,17.0,-12.0,--,0,-9999.0,-9999.0,0.2
795,1WHSP J165221.1+493253,BZUJ1652+4932,5BZUJ1652+4932,253.08817,49.54817,13.9,40.4,0,0,1,17.0,-12.2,--,0,-9999.0,-9999.0,0.13
820,1WHSP J173725.7+712358,1RXSJ173725.6+712355,--,264.35742,71.39958,14.7,14.5,0,0,1,17.0,-12.3,--,1,-9999.0,-9999.0,0.1
284,1WHSP J064850.4-694522,1RXSJ064850.3-694519,--,102.21038,-69.75628,13.7,40.6,0,0,1,17.1,-11.8,--,1,-9999.0,-9999.0,0.32
551,1WHSP J125532.7+352132,-,--,193.88629,35.35889,14.0,25.0,0,0,1,17.1,-12.4,--,1,-9999.0,-9999.0,0.08
609,1WHSP J134630.0+014219,-,--,206.62533,1.70542,13.9,43.7,0,0,1,17.1,-12.7,--,1,-9999.0,-9999.0,0.04
644,1WHSP J141446.2+163907,1RXSJ141445.9+16391,--,213.69254,16.65206,15.0,6.8,0,0,1,17.1,-12.8,--,1,-9999.0,-9999.0,0.03
832,1WHSP J175949.1+703718,BZBJ1759+7037,5BZBJ1759+7037,269.955,70.62194,14.4,11.5,0,0,1,17.1,-12.1,--,0,-9999.0,-9999.0,0.16
835,1WHSP J180409.3+562122,1RXSJ180410.1+56212,--,271.03879,56.35619,15.4,4.5,0,0,1,17.1,-12.2,--,1,-9999.0,-9999.0,0.13
419,1WHSP J105036.4-023616,RXSJ10505-0236,--,162.65208,-2.60453,13.3,14.7,0,0,1,17.2,-11.9,--,1,-9999.0,-9999.0,0.25
522,1WHSP J122648.5+215301,1RXSJ122649.3+215301,--,186.7025,21.88375,14.9,4.2,0,0,1,17.2,-12.4,--,1,-9999.0,-9999.0,0.08
721,1WHSP J153812.5+010824,CRATESJ153812+010819,--,234.55233,1.14025,13.3,110.6,0,0,1,17.2,-12.1,--,1,-9999.0,-9999.0,0.16
732,1WHSP J154902.0+482157,1RXSJ154902.2+48215,--,237.25837,48.36611,15.7,4.2,0,0,1,17.2,-12.5,--,5,-9999.0,-9999.0,0.06
120,1WHSP J021552.3-402343,1RXSJ021551.8-402342,--,33.968,-40.39542,13.5,40.1,0,0,2,17.2,-12.2,--,5,-9999.0,-9999.0,0.13
254,1WHSP J052439.7-261554,1RXSJ052439.5-261551,--,81.16567,-26.26525,13.3,20.5,0,0,1,17.3,-12.1,--,5,-9999.0,-9999.0,0.16
659,1WHSP J142918.1-013854,-,--,217.32571,-1.64836,14.8,15.8,0,0,1,17.3,-12.4,--,1,-9999.0,-9999.0,0.08
725,1WHSP J154203.0-291509,1RXSJ154203.2-291516,--,235.51287,-29.25256,14.0,17.5,0,0,1,17.3,-11.9,--,5,-9999.0,-9999.0,0.25
822,1WHSP J174017.3+432450,1RXSJ174016.6+43245,--,265.07242,43.41389,14.8,6.7,0,0,1,17.3,-12.8,--,1,-9999.0,-9999.0,0.03
412,1WHSP J103838.1+675516,1WGAJ1038.6+6755,--,159.65892,67.92114,14.6,35.6,0,0,2,17.3,-12.2,--,1,-9999.0,-9999.0,0.13
33,1WHSP J004226.4-380937,LCRS004002-382604,--,10.61008,-38.16044,13.4,2.6,0,0,2,17.5,-12.1,--,1,-9999.0,-9999.0,0.16
374,1WHSP J095557.3-095902,1RXSJ095557.0-095856,--,148.98888,-9.98408,13.3,21.1,0,0,2,17.5,-11.6,--,1,-9999.0,-9999.0,0.5
462,1WHSP J112701.7+170744,PGC139580,--,171.75717,17.12914,13.0,3.2,0,0,2,17.5,-12.2,--,1,-9999.0,-9999.0,0.13
744,1WHSP J155603.6+662214,-,--,239.01529,66.37069,14.3,42.6,0,0,1,17.6,-11.5,--,1,-9999.0,-9999.0,0.63
29,1WHSP J003736.2-230225,1RXSJ003736.3-230228,--,9.401,-23.04044,14.7,18.1,0,0,2,17.6,-12.5,--,1,-9999.0,-9999.0,0.06
166,1WHSP J031421.9-095453,-,--,48.59138,-9.91475,13.7,62.9,0,0,2,17.6,-12.1,--,1,-9999.0,-9999.0,0.16
377,1WHSP J095652.0+411558,-,--,149.21675,41.26619,14.7,4.3,0,0,2,17.6,-11.9,--,5,-9999.0,-9999.0,0.25
578,1WHSP J132148.2-011158,-,--,200.45125,-1.19967,14.8,0.8,0,0,2,17.6,-12.8,--,1,-9999.0,-9999.0,0.03
790,1WHSP J164549.6+792129,1RXSJ164550.2+792129,--,251.45667,79.35814,12.9,50.6,0,0,2,17.6,-12.0,--,1,-9999.0,-9999.0,0.2
842,1WHSP J182833.5-592054,1RXSJ182832.0-592055,--,277.13979,-59.34853,14.8,7.3,0,0,2,17.6,-11.9,--,1,-9999.0,-9999.0,0.25
289,1WHSP J071218.8+571948,RXSJ07123+5719,5BZBJ0712+5719,108.07871,57.33014,15.1,8.0,0,0,1,17.8,-12.1,--,2,-9999.0,-9999.0,0.16
415,1WHSP J104303.8+005420,ROXAJ104303.8+005420,--,160.76604,0.90569,14.3,33.3,0,0,2,17.8,-11.9,--,1,-9999.0,-9999.0,0.25
39,1WHSP J004927.8+395003,-,--,12.366,39.83442,13.8,53.4,0,0,2,17.0,-12.5,--,1,-9999.0,-9999.0,0.06
537,1WHSP J124348.4-153305,-,--,190.95175,-15.55164,13.4,128.3,0,0,2,17.0,-12.2,--,1,-9999.0,-9999.0,0.13
47,1WHSP J005425.4-361131,-,--,13.60596,-36.19219,14.3,26.2,0,0,3,15.0,-12.5,--,1,-9999.0,-9999.0,0.06
154,1WHSP J030036.9-361743,-,--,45.15388,-36.29547,14.2,12.2,0,0,3,15.0,-12.5,--,1,-9999.0,-9999.0,0.06
186,1WHSP J033612.8-213128,-,--,54.05354,-21.52467,14.2,36.0,0,0,3,15.0,-12.3,--,1,-9999.0,-9999.0,0.1
